Entry_Name,Gene_Ontology_IDs
JHD2C_HUMAN,GO:0000118; GO:0000785; GO:0003712; GO:0005654; GO:0006325; GO:0006355; GO:0006357; GO:0007596; GO:0031490; GO:0032454; GO:0033169; GO:0046872; GO:0046966; GO:0051213
KDM3A_CHICK,GO:0000118; GO:0000785; GO:0003712; GO:0005737; GO:0006325; GO:0006357; GO:0031490; GO:0032454; GO:0033169; GO:0046872; GO:0140683
KDM3A_CHICK,GO:0000118; GO:0000785; GO:0003712; GO:0005737; GO:0006325; GO:0006357; GO:0031490; GO:0032454; GO:0033169; GO:0046872; GO:0140683
TDIF1_RAT,GO:0000118; GO:0003677; GO:0005634; GO:0031491; GO:0042803
RERE_HUMAN,GO:0000118; GO:0003682; GO:0003713; GO:0003714; GO:0005634; GO:0006338; GO:0021691; GO:0021930; GO:0021942; GO:0043565; GO:0046872; GO:0048755; GO:0048813
EBI_DROME,GO:0000118; GO:0003682; GO:0003714; GO:0005634; GO:0005700; GO:0006357; GO:0006979; GO:0007049; GO:0007173; GO:0007601; GO:0008587; GO:0016575; GO:0017053; GO:0022416; GO:0031065; GO:0032436; GO:0035220; GO:0042058; GO:0042461; GO:0043161; GO:0043524; GO:0045572; GO:0045747; GO:0045892; GO:0046329; GO:0070050; GO:0071482; GO:0140297
ZN541_MOUSE,GO:0000118; GO:0003714; GO:0005634; GO:0005667; GO:0006357; GO:0007283; GO:0016575; GO:0030154; GO:0045892; GO:0046872
RCOR3_HUMAN,GO:0000118; GO:0003714; GO:0005654; GO:0005667; GO:0005829; GO:0006357; GO:0016575; GO:0045892
HDA11_HUMAN,GO:0000118; GO:0004407; GO:0005634; GO:0005886; GO:0006325; GO:0014003; GO:0016575; GO:0140297
HDAC8_XENTR,GO:0000118; GO:0004407; GO:0005694; GO:0005737; GO:0006325; GO:0006357; GO:0016575; GO:0046872; GO:0160009
ALPL_ARATH,GO:0000118; GO:0004518; GO:0046872
PGP_CHICK,GO:0000121; GO:0004725; GO:0005737; GO:0006114; GO:0006650; GO:0016791; GO:0043136; GO:0045721; GO:0046872
OGT1_MOUSE,GO:0000122; GO:0000123; GO:0000423; GO:0000791; GO:0001933; GO:0001934; GO:0003824; GO:0005547; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0005886; GO:0006041; GO:0006110; GO:0006111; GO:0006325; GO:0006357; GO:0006493; GO:0006915; GO:0008080; GO:0010628; GO:0010801; GO:0016262; GO:0016485; GO:0016580; GO:0017122; GO:0019904; GO:0030097; GO:0030336; GO:0030512; GO:0031397; GO:0031490; GO:0031966; GO:0032435; GO:0032868; GO:0032922; GO:0032991; GO:0033137; GO:0035020; GO:0042277; GO:0042588; GO:0042802; GO:0043005; GO:0043025; GO:0043981; GO:0043982; GO:0043984; GO:0044545; GO:0044877; GO:0045793; GO:0045862; GO:0045893; GO:0045944; GO:0046626; GO:0048015; GO:0048029; GO:0048312; GO:0051571; GO:0060548; GO:0061087; GO:0071222; GO:0071333; GO:0080182; GO:0090315; GO:0097363; GO:0120162; GO:1900038; GO:1900095; GO:1900182; GO:1902455; GO:1902459; GO:1903428
CBP_RAT,GO:0000122; GO:0000123; GO:0000785; GO:0000940; GO:0000977; GO:0001093; GO:0001223; GO:0002039; GO:0003677; GO:0003682; GO:0003684; GO:0003713; GO:0003714; GO:0004402; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0006355; GO:0006473; GO:0007616; GO:0008140; GO:0008270; GO:0008283; GO:0010628; GO:0016407; GO:0016573; GO:0016604; GO:0018076; GO:0019904; GO:0030511; GO:0030718; GO:0031490; GO:0031648; GO:0032688; GO:0032793; GO:0032991; GO:0034644; GO:0035729; GO:0042975; GO:0043426; GO:0045893; GO:0045944; GO:0046332; GO:0048148; GO:0048511; GO:0048525; GO:0060325; GO:0060355; GO:0060999; GO:0061629; GO:0061733; GO:0070555; GO:0090575; GO:0097718; GO:0098586; GO:0140297; GO:1900087; GO:1901224; GO:1990258
CBP_MOUSE,GO:0000122; GO:0000123; GO:0000785; GO:0000940; GO:0000977; GO:0001093; GO:0001223; GO:0002039; GO:0003677; GO:0003682; GO:0003684; GO:0003713; GO:0003714; GO:0004402; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0006355; GO:0006473; GO:0007616; GO:0008140; GO:0008270; GO:0008283; GO:0010628; GO:0016407; GO:0016573; GO:0016604; GO:0016605; GO:0018076; GO:0019904; GO:0030511; GO:0030718; GO:0031490; GO:0031648; GO:0032688; GO:0032793; GO:0032991; GO:0034644; GO:0035729; GO:0042975; GO:0043426; GO:0045893; GO:0045944; GO:0046332; GO:0048148; GO:0048511; GO:0048525; GO:0051091; GO:0060325; GO:0060355; GO:0060999; GO:0061629; GO:0061733; GO:0090575; GO:0097718; GO:0098586; GO:0140297; GO:1900087; GO:1901224; GO:1990258
MCPH1_MOUSE,GO:0000122; GO:0000132; GO:0000278; GO:0005737; GO:0005815; GO:0010468; GO:0021987; GO:0042802; GO:0043549; GO:0046605; GO:0050727; GO:0060348; GO:0060623; GO:0071539; GO:0097150
SRBP1_RAT,GO:0000122; GO:0000139; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001221; GO:0001228; GO:0003062; GO:0003677; GO:0003682; GO:0003700; GO:0004879; GO:0005634; GO:0005737; GO:0005789; GO:0006355; GO:0006357; GO:0006695; GO:0007568; GO:0007623; GO:0008203; GO:0008286; GO:0008610; GO:0009267; GO:0009410; GO:0009749; GO:0010867; GO:0010876; GO:0010883; GO:0012507; GO:0014070; GO:0016020; GO:0016021; GO:0019217; GO:0019901; GO:0030073; GO:0030324; GO:0031065; GO:0031647; GO:0032094; GO:0032526; GO:0032570; GO:0032810; GO:0032868; GO:0032869; GO:0032933; GO:0032991; GO:0033762; GO:0033993; GO:0042789; GO:0043231; GO:0043434; GO:0043565; GO:0044877; GO:0045089; GO:0045444; GO:0045471; GO:0045542; GO:0045893; GO:0045944; GO:0046676; GO:0046889; GO:0046983; GO:0050796; GO:0051591; GO:0070542; GO:0071398; GO:1902895; GO:1903146; GO:1903214; GO:1990837
SHH_MOUSE,GO:0000122; GO:0000139; GO:0001525; GO:0001569; GO:0001570; GO:0001656; GO:0001658; GO:0001708; GO:0001755; GO:0001822; GO:0001841; GO:0001942; GO:0001944; GO:0001947; GO:0002052; GO:0002053; GO:0002076; GO:0002320; GO:0003140; GO:0005113; GO:0005509; GO:0005539; GO:0005576; GO:0005615; GO:0005634; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0006355; GO:0006606; GO:0006897; GO:0007165; GO:0007224; GO:0007228; GO:0007267; GO:0007368; GO:0007389; GO:0007398; GO:0007405; GO:0007411; GO:0007417; GO:0007442; GO:0007502; GO:0007507; GO:0007519; GO:0007596; GO:0008021; GO:0008209; GO:0008270; GO:0008283; GO:0008284; GO:0009949; GO:0009952; GO:0009953; GO:0009986; GO:0010463; GO:0010467; GO:0010468; GO:0010628; GO:0010629; GO:0014003; GO:0014706; GO:0014856; GO:0014858; GO:0014902; GO:0016020; GO:0016477; GO:0016539; GO:0016540; GO:0021513; GO:0021521; GO:0021522; GO:0021794; GO:0021871; GO:0021904; GO:0021924; GO:0021930; GO:0021938; GO:0021940; GO:0021978; GO:0022006; GO:0030133; GO:0030162; GO:0030177; GO:0030178; GO:0030182; GO:0030323; GO:0030324; GO:0030326; GO:0030336; GO:0030424; GO:0030425; GO:0030539; GO:0030850; GO:0030878; GO:0030900; GO:0030901; GO:0030902; GO:0031012; GO:0031016; GO:0031069; GO:0032435; GO:0032901; GO:0033077; GO:0033085; GO:0033089; GO:0033092; GO:0034244; GO:0034504; GO:0035115; GO:0035116; GO:0036484; GO:0042098; GO:0042127; GO:0042130; GO:0042177; GO:0042307; GO:0042475; GO:0042476; GO:0042481; GO:0042733; GO:0043010; GO:0043025; GO:0043066; GO:0043237; GO:0043369; GO:0043586; GO:0043587; GO:0043588; GO:0045059; GO:0045060; GO:0045109; GO:0045121; GO:0045165; GO:0045445; GO:0045471; GO:0045665; GO:0045666; GO:0045880; GO:0045893; GO:0045944; GO:0046534; GO:0046632; GO:0046638; GO:0046639; GO:0048468; GO:0048538; GO:0048546; GO:0048557; GO:0048568; GO:0048589; GO:0048598; GO:0048617; GO:0048643; GO:0048645; GO:0048646; GO:0048663; GO:0048678; GO:0048706; GO:0048708; GO:0048709; GO:0048711; GO:0048714; GO:0048745; GO:0048754; GO:0048808; GO:0048839; GO:0048856; GO:0048859; GO:0048864; GO:0050673; GO:0050679; GO:0051146; GO:0051155; GO:0051781; GO:0060020; GO:0060021; GO:0060070; GO:0060173; GO:0060174; GO:0060251; GO:0060406; GO:0060425; GO:0060428; GO:0060438; GO:0060439; GO:0060441; GO:0060442; GO:0060445; GO:0060447; GO:0060458; GO:0060459; GO:0060463; GO:0060484; GO:0060516; GO:0060523; GO:0060662; GO:0060664; GO:0060684; GO:0060685; GO:0060738; GO:0060767; GO:0060768; GO:0060769; GO:0060782; GO:0060783; GO:0060840; GO:0060916; GO:0060979; GO:0061053; GO:0061189; GO:0061196; GO:0061197; GO:0061198; GO:0070447; GO:0071285; GO:0071542; GO:0071679; GO:0072089; GO:0072091; GO:0072136; GO:0072205; GO:0090090; GO:0090162; GO:0090370; GO:0097152; GO:0097190; GO:0098528; GO:1900180; GO:1901215; GO:1903672; GO:1904339; GO:1905327; GO:2000062; GO:2000063; GO:2000357; GO:2000358; GO:2000729; GO:2001028; GO:2001054
NOTC1_HUMAN,GO:0000122; GO:0000139; GO:0001669; GO:0001701; GO:0001837; GO:0001889; GO:0001947; GO:0002040; GO:0002052; GO:0002085; GO:0002193; GO:0002437; GO:0003151; GO:0003157; GO:0003160; GO:0003162; GO:0003169; GO:0003180; GO:0003181; GO:0003182; GO:0003184; GO:0003192; GO:0003198; GO:0003203; GO:0003207; GO:0003208; GO:0003209; GO:0003213; GO:0003214; GO:0003219; GO:0003222; GO:0003241; GO:0003252; GO:0003270; GO:0003273; GO:0003332; GO:0003344; GO:0003713; GO:0004857; GO:0004888; GO:0005112; GO:0005509; GO:0005576; GO:0005634; GO:0005654; GO:0005789; GO:0005829; GO:0005886; GO:0005912; GO:0006355; GO:0006357; GO:0006366; GO:0006606; GO:0006955; GO:0006959; GO:0007219; GO:0007221; GO:0007283; GO:0007368; GO:0007386; GO:0007411; GO:0007440; GO:0007492; GO:0007507; GO:0008284; GO:0008285; GO:0009912; GO:0009957; GO:0009986; GO:0010614; GO:0010628; GO:0010629; GO:0010812; GO:0010832; GO:0014031; GO:0014807; GO:0016021; GO:0016324; GO:0017156; GO:0019899; GO:0021515; GO:0021915; GO:0030163; GO:0030216; GO:0030279; GO:0030324; GO:0030335; GO:0030513; GO:0030514; GO:0030900; GO:0031069; GO:0031100; GO:0031490; GO:0031960; GO:0032495; GO:0032496; GO:0035116; GO:0035148; GO:0035914; GO:0035924; GO:0042246; GO:0042670; GO:0042802; GO:0043086; GO:0043235; GO:0045070; GO:0045603; GO:0045608; GO:0045618; GO:0045662; GO:0045668; GO:0045747; GO:0045892; GO:0045893; GO:0045944; GO:0045955; GO:0046427; GO:0046533; GO:0046579; GO:0048103; GO:0048708; GO:0048709; GO:0048711; GO:0048715; GO:0048754; GO:0048873; GO:0050673; GO:0050679; GO:0050680; GO:0050768; GO:0055008; GO:0060038; GO:0060045; GO:0060253; GO:0060271; GO:0060317; GO:0060354; GO:0060379; GO:0060411; GO:0060412; GO:0060528; GO:0060740; GO:0060768; GO:0060842; GO:0060843; GO:0060948; GO:0060956; GO:0060979; GO:0060982; GO:0061101; GO:0061314; GO:0061384; GO:0061419; GO:0062043; GO:0070168; GO:0070374; GO:0070986; GO:0071228; GO:0071372; GO:0072017; GO:0072044; GO:0072091; GO:0072144; GO:0072148; GO:0072538; GO:0090051; GO:0090090; GO:0097150; GO:0097400; GO:0120163; GO:1901201; GO:1902263; GO:1902339; GO:1903849; GO:2000048; GO:2000737; GO:2000811; GO:2000974; GO:2001027
NOTC2_HUMAN,GO:0000122; GO:0000139; GO:0001701; GO:0001709; GO:0001947; GO:0002011; GO:0002315; GO:0002437; GO:0003162; GO:0003184; GO:0005509; GO:0005576; GO:0005634; GO:0005654; GO:0005789; GO:0005886; GO:0005887; GO:0005929; GO:0006915; GO:0006959; GO:0007219; GO:0007399; GO:0007411; GO:0009887; GO:0009986; GO:0010629; GO:0010838; GO:0016020; GO:0019899; GO:0030097; GO:0030326; GO:0030509; GO:0030513; GO:0035264; GO:0035622; GO:0038023; GO:0042060; GO:0042742; GO:0043011; GO:0043065; GO:0043066; GO:0043235; GO:0045672; GO:0046579; GO:0046849; GO:0051059; GO:0060413; GO:0060674; GO:0061073; GO:0061314; GO:0070374; GO:0070986; GO:0071228; GO:0072014; GO:0072015; GO:0072104; GO:0072574; GO:1990705; GO:2000249; GO:2001204
MSPD1_HUMAN,GO:0000122; GO:0000139; GO:0005634; GO:0005737; GO:0005789; GO:0016021; GO:0030154; GO:0045944; GO:0048471
CBX8_MOUSE,GO:0000122; GO:0000151; GO:0000785; GO:0000792; GO:0003682; GO:0003727; GO:0005634; GO:0005654; GO:0008284; GO:0016574; GO:0031507; GO:0031519; GO:0032967; GO:0035064; GO:0035102; GO:0045739; GO:0097027
BMI1_BOVIN,GO:0000122; GO:0000151; GO:0000792; GO:0000978; GO:0001701; GO:0005829; GO:0006306; GO:0006959; GO:0007420; GO:0008270; GO:0016573; GO:0016604; GO:0021903; GO:0030097; GO:0030890; GO:0031519; GO:0033092; GO:0035102; GO:0036353; GO:0045814; GO:0048103; GO:0048146; GO:0048704; GO:0051443; GO:0071535; GO:0097027; GO:0097190; GO:1990841; GO:2000011; GO:2001234
MEN1_RAT,GO:0000122; GO:0000165; GO:0000278; GO:0000400; GO:0000403; GO:0000781; GO:0000785; GO:0000976; GO:0001216; GO:0001503; GO:0001776; GO:0001933; GO:0002051; GO:0002076; GO:0003309; GO:0003677; GO:0003682; GO:0003690; GO:0005634; GO:0005737; GO:0005829; GO:0006338; GO:0006357; GO:0006974; GO:0007420; GO:0008285; GO:0009411; GO:0010332; GO:0010468; GO:0010628; GO:0010812; GO:0016363; GO:0016571; GO:0017053; GO:0030097; GO:0030511; GO:0030674; GO:0031062; GO:0032092; GO:0032154; GO:0032925; GO:0032991; GO:0035097; GO:0043065; GO:0043280; GO:0043433; GO:0043565; GO:0044665; GO:0045597; GO:0045668; GO:0045669; GO:0045736; GO:0045786; GO:0045892; GO:0045893; GO:0045944; GO:0046329; GO:0046621; GO:0046697; GO:0047485; GO:0048704; GO:0050680; GO:0051219; GO:0051568; GO:0051781; GO:0051974; GO:0060021; GO:0060135; GO:0061469; GO:0070412; GO:0071333; GO:0071339; GO:0071375; GO:0071559; GO:1902807; GO:2000045
HDGF_MOUSE,GO:0000122; GO:0000166; GO:0000978; GO:0001222; GO:0001227; GO:0003690; GO:0003712; GO:0003714; GO:0003779; GO:0005615; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0008083; GO:0008201; GO:0015631; GO:0017053; GO:0034504; GO:0043524; GO:0045944; GO:0051781; GO:0098761
HDGF_MOUSE,GO:0000122; GO:0000166; GO:0000978; GO:0001222; GO:0001227; GO:0003690; GO:0003712; GO:0003714; GO:0003779; GO:0005615; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0008083; GO:0008201; GO:0015631; GO:0017053; GO:0034504; GO:0043524; GO:0045944; GO:0051781; GO:0098761
HDGF_MOUSE,GO:0000122; GO:0000166; GO:0000978; GO:0001222; GO:0001227; GO:0003690; GO:0003712; GO:0003714; GO:0003779; GO:0005615; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0008083; GO:0008201; GO:0015631; GO:0017053; GO:0034504; GO:0043524; GO:0045944; GO:0051781; GO:0098761
HDGF_MOUSE,GO:0000122; GO:0000166; GO:0000978; GO:0001222; GO:0001227; GO:0003690; GO:0003712; GO:0003714; GO:0003779; GO:0005615; GO:0005634; GO:0005654; GO:0005737; GO:0006357; GO:0008083; GO:0008201; GO:0015631; GO:0017053; GO:0034504; GO:0043524; GO:0045944; GO:0051781; GO:0098761
H2AY_RAT,GO:0000122; GO:0000182; GO:0000228; GO:0000785; GO:0000786; GO:0000793; GO:0000976; GO:0000977; GO:0000979; GO:0001740; GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0005721; GO:0005730; GO:0006334; GO:0007549; GO:0010385; GO:0019216; GO:0019899; GO:0019901; GO:0030291; GO:0030527; GO:0031490; GO:0031492; GO:0033128; GO:0034184; GO:0040029; GO:0045618; GO:0045814; GO:0045815; GO:0046982; GO:0051572; GO:0061086; GO:0071169; GO:0071901; GO:1901837; GO:1902750; GO:1902882; GO:1902883; GO:1902884; GO:1903226; GO:1904815; GO:1990841
CUL3_RAT,GO:0000122; GO:0000209; GO:0000278; GO:0000902; GO:0000922; GO:0001701; GO:0001831; GO:0005112; GO:0005634; GO:0005737; GO:0005794; GO:0005813; GO:0005827; GO:0005886; GO:0006357; GO:0006511; GO:0006513; GO:0006888; GO:0007080; GO:0007229; GO:0007369; GO:0016055; GO:0016477; GO:0016567; GO:0017145; GO:0030030; GO:0030332; GO:0031145; GO:0031208; GO:0031398; GO:0031461; GO:0031463; GO:0031625; GO:0031648; GO:0032467; GO:0035024; GO:0036126; GO:0040016; GO:0042802; GO:0043149; GO:0043161; GO:0044346; GO:0045842; GO:0048208; GO:0051865; GO:0061630; GO:0070936; GO:0071630; GO:0072576; GO:0072686; GO:1901992
NF2L1_MOUSE,GO:0000122; GO:0000209; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0003682; GO:0005634; GO:0005654; GO:0005783; GO:0005789; GO:0005829; GO:0006002; GO:0006357; GO:0006749; GO:0007088; GO:0008203; GO:0010468; GO:0010906; GO:0015485; GO:0019216; GO:0019217; GO:0019725; GO:0019904; GO:0021522; GO:0021781; GO:0030176; GO:0030218; GO:0032991; GO:0034599; GO:0034976; GO:0036003; GO:0042632; GO:0042802; GO:0042883; GO:0044877; GO:0045454; GO:0045944; GO:0046982; GO:0050727; GO:0051156; GO:0055088; GO:0061136; GO:0070417; GO:0071280; GO:0071397; GO:0090575; GO:0097201; GO:1901329; GO:1903353; GO:1905897; GO:1990841
DICER_MOUSE,GO:0000122; GO:0000212; GO:0001525; GO:0001834; GO:0001932; GO:0001942; GO:0003677; GO:0003723; GO:0003725; GO:0004386; GO:0004521; GO:0004525; GO:0004530; GO:0005524; GO:0005634; GO:0005737; GO:0005783; GO:0005793; GO:0005829; GO:0006309; GO:0006364; GO:0006396; GO:0007284; GO:0008283; GO:0008593; GO:0009791; GO:0010070; GO:0010467; GO:0010468; GO:0010595; GO:0010626; GO:0010628; GO:0010629; GO:0010660; GO:0014040; GO:0014835; GO:0016442; GO:0019827; GO:0019904; GO:0021522; GO:0021675; GO:0021889; GO:0021987; GO:0030324; GO:0030326; GO:0030422; GO:0030424; GO:0030425; GO:0030426; GO:0030856; GO:0031054; GO:0031069; GO:0031508; GO:0031641; GO:0031643; GO:0032290; GO:0032720; GO:0032967; GO:0035116; GO:0035194; GO:0035196; GO:0035197; GO:0035198; GO:0035264; GO:0038061; GO:0042487; GO:0045069; GO:0045589; GO:0045664; GO:0045944; GO:0046872; GO:0048255; GO:0048471; GO:0048536; GO:0048565; GO:0048608; GO:0048713; GO:0048730; GO:0048754; GO:0048812; GO:0048856; GO:0050727; GO:0050767; GO:0051216; GO:0051225; GO:0051252; GO:0051607; GO:0051726; GO:0055013; GO:0060119; GO:0060253; GO:0060576; GO:0061309; GO:0061548; GO:0070062; GO:0070173; GO:0070578; GO:0070883; GO:0070922; GO:0071335; GO:0090501; GO:0090502; GO:0098795; GO:1903142; GO:1904899; GO:1904906; GO:1905564; GO:2000628; GO:2000630; GO:2000736
HNRPU_HUMAN,GO:0000122; GO:0000228; GO:0000381; GO:0000398; GO:0000776; GO:0000922; GO:0000978; GO:0000993; GO:0001097; GO:0001649; GO:0003677; GO:0003682; GO:0003690; GO:0003697; GO:0003714; GO:0003723; GO:0003725; GO:0003727; GO:0003730; GO:0003779; GO:0005524; GO:0005634; GO:0005654; GO:0005697; GO:0005813; GO:0005829; GO:0006396; GO:0007049; GO:0007346; GO:0008143; GO:0009048; GO:0009986; GO:0016020; GO:0016363; GO:0016607; GO:0017069; GO:0017130; GO:0030496; GO:0031490; GO:0032211; GO:0032839; GO:0032922; GO:0032991; GO:0033673; GO:0034046; GO:0034244; GO:0036002; GO:0036464; GO:0042802; GO:0043021; GO:0044877; GO:0045944; GO:0048255; GO:0051301; GO:0051457; GO:0055013; GO:0070034; GO:0070934; GO:0070937; GO:0071013; GO:0071385; GO:0072686; GO:0090336; GO:0098577; GO:0098963; GO:0099122; GO:0106222; GO:1900152; GO:1901673; GO:1902275; GO:1902425; GO:1902889; GO:1990023; GO:1990280; GO:1990498; GO:1990830; GO:1990837; GO:1990841; GO:1990845; GO:1990904; GO:2000373; GO:2000648; GO:2000737; GO:2000767
TDG_HUMAN,GO:0000122; GO:0000287; GO:0003677; GO:0003684; GO:0003690; GO:0003712; GO:0004844; GO:0005080; GO:0005524; GO:0005634; GO:0005654; GO:0005886; GO:0006284; GO:0006285; GO:0006298; GO:0008263; GO:0016605; GO:0019104; GO:0019904; GO:0030983; GO:0031402; GO:0031404; GO:0032091; GO:0032183; GO:0035511; GO:0035562; GO:0040029; GO:0042803; GO:0043621; GO:0043739; GO:0045008; GO:0045995; GO:0080111; GO:0140297; GO:1902544
CNOT1_DANRE,GO:0000122; GO:0000288; GO:0000932; GO:0005634; GO:0010606; GO:0030014; GO:0030015; GO:0030331; GO:0031047; GO:0033147; GO:0042974; GO:0048387; GO:0048589; GO:0060090; GO:0060213; GO:1900153
CDK6_MOUSE,GO:0000122; GO:0000307; GO:0001726; GO:0001954; GO:0002244; GO:0003323; GO:0004693; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005813; GO:0005829; GO:0006468; GO:0007049; GO:0007219; GO:0008353; GO:0009615; GO:0010468; GO:0010628; GO:0016301; GO:0016592; GO:0030097; GO:0030332; GO:0033077; GO:0042063; GO:0043697; GO:0045638; GO:0045646; GO:0045656; GO:0045668; GO:0045786; GO:0048146; GO:0050680; GO:0051301; GO:0051726; GO:0060218; GO:0097132; GO:0098770; GO:0106310; GO:1902036; GO:2000773
DDX5_HUMAN,GO:0000122; GO:0000380; GO:0000381; GO:0000398; GO:0000956; GO:0001837; GO:0003723; GO:0003724; GO:0003730; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006357; GO:0009299; GO:0016020; GO:0016607; GO:0016887; GO:0030509; GO:0030520; GO:0030521; GO:0035500; GO:0036002; GO:0043021; GO:0043517; GO:0045445; GO:0045667; GO:0046332; GO:0048511; GO:0050681; GO:0060765; GO:0061614; GO:0070062; GO:0070412; GO:0070878; GO:0071013; GO:0072332; GO:1903800; GO:1990841; GO:1990904; GO:2001014
DDX5_HUMAN,GO:0000122; GO:0000380; GO:0000381; GO:0000398; GO:0000956; GO:0001837; GO:0003723; GO:0003724; GO:0003730; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006357; GO:0009299; GO:0016020; GO:0016607; GO:0016887; GO:0030509; GO:0030520; GO:0030521; GO:0035500; GO:0036002; GO:0043021; GO:0043517; GO:0045445; GO:0045667; GO:0046332; GO:0048511; GO:0050681; GO:0060765; GO:0061614; GO:0070062; GO:0070412; GO:0070878; GO:0071013; GO:0072332; GO:1903800; GO:1990841; GO:1990904; GO:2001014
DDX5_HUMAN,GO:0000122; GO:0000380; GO:0000381; GO:0000398; GO:0000956; GO:0001837; GO:0003723; GO:0003724; GO:0003730; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005829; GO:0006357; GO:0009299; GO:0016020; GO:0016607; GO:0016887; GO:0030509; GO:0030520; GO:0030521; GO:0035500; GO:0036002; GO:0043021; GO:0043517; GO:0045445; GO:0045667; GO:0046332; GO:0048511; GO:0050681; GO:0060765; GO:0061614; GO:0070062; GO:0070412; GO:0070878; GO:0071013; GO:0072332; GO:1903800; GO:1990841; GO:1990904; GO:2001014
STRAP_CHICK,GO:0000122; GO:0000380; GO:0000387; GO:0003729; GO:0005102; GO:0005634; GO:0005829; GO:0030182; GO:0030277; GO:0030512; GO:0032797; GO:0034719; GO:1990447
STRAP_BOVIN,GO:0000122; GO:0000380; GO:0000387; GO:0003729; GO:0005102; GO:0005634; GO:0005829; GO:0030182; GO:0030277; GO:0030512; GO:0032797; GO:0034719; GO:1990447
KDM1A_HUMAN,GO:0000122; GO:0000380; GO:0000781; GO:0000785; GO:0002039; GO:0002052; GO:0003682; GO:0005634; GO:0005654; GO:0005667; GO:0006325; GO:0006357; GO:0006482; GO:0010569; GO:0010976; GO:0016491; GO:0019899; GO:0021987; GO:0030374; GO:0032091; GO:0032451; GO:0032452; GO:0032453; GO:0032454; GO:0032880; GO:0032991; GO:0033169; GO:0033184; GO:0034644; GO:0034720; GO:0035563; GO:0042551; GO:0043392; GO:0043426; GO:0043433; GO:0043518; GO:0045793; GO:0045892; GO:0045944; GO:0046098; GO:0050660; GO:0050681; GO:0051091; GO:0051572; GO:0051573; GO:0055001; GO:0060765; GO:0060992; GO:0061629; GO:0061752; GO:0071320; GO:0071480; GO:0090308; GO:0120162; GO:0140297; GO:0140682; GO:1902166; GO:1990391; GO:1990841; GO:2000179; GO:2000648
KDM1A_HUMAN,GO:0000122; GO:0000380; GO:0000781; GO:0000785; GO:0002039; GO:0002052; GO:0003682; GO:0005634; GO:0005654; GO:0005667; GO:0006325; GO:0006357; GO:0006482; GO:0010569; GO:0010976; GO:0016491; GO:0019899; GO:0021987; GO:0030374; GO:0032091; GO:0032451; GO:0032452; GO:0032453; GO:0032454; GO:0032880; GO:0032991; GO:0033169; GO:0033184; GO:0034644; GO:0034720; GO:0035563; GO:0042551; GO:0043392; GO:0043426; GO:0043433; GO:0043518; GO:0045793; GO:0045892; GO:0045944; GO:0046098; GO:0050660; GO:0050681; GO:0051091; GO:0051572; GO:0051573; GO:0055001; GO:0060765; GO:0060992; GO:0061629; GO:0061752; GO:0071320; GO:0071480; GO:0090308; GO:0120162; GO:0140297; GO:0140682; GO:1902166; GO:1990391; GO:1990841; GO:2000179; GO:2000648
