transcript,Gene Ontology IDs
TRINITY_GG_19638_c10_g1_i1.p1,GO:0005838; GO:0022624; GO:0030234; GO:0042176
TRINITY_GG_13153_c20_g1_i1.p1,GO:0005861; GO:0006937
TRINITY_GG_14858_c0_g1_i1.p1,GO:0005879; GO:0005929; GO:0018095; GO:0030992; GO:0042073; GO:0120170
TRINITY_GG_8957_c11_g1_i2.p3,GO:0005886
TRINITY_GG_10778_c16_g1_i11.p1,GO:0005886; GO:0005903; GO:0006811; GO:0009986; GO:0015385; GO:0015386; GO:0016021; GO:0016324; GO:0030165; GO:0031526; GO:0051453; GO:0070062; GO:0071805; GO:0098719
TRINITY_GG_12521_c17_g1_i1.p1,GO:0005886; GO:0007528; GO:0048786; GO:0050808
TRINITY_GG_14856_c4_g1_i1.p1,GO:0005886; GO:0051260
TRINITY_GG_19599_c16_g1_i4.p1,GO:0005887; GO:0005918; GO:0006644; GO:0007165; GO:0007280; GO:0007424; GO:0008195; GO:0008354; GO:0016791; GO:0019991; GO:0035233; GO:0035234; GO:0042577; GO:0045177; GO:0045824; GO:0046839; GO:0050829
TRINITY_GG_8106_c5_g1_i1.p1,GO:0005887; GO:0008028; GO:0015293; GO:0015718; GO:0016021
TRINITY_GG_19637_c14_g1_i2.p1,GO:0005929; GO:0007399; GO:0008289; GO:0042953; GO:0060271; GO:0070121
TRINITY_GG_13883_c6_g1_i1.p1,GO:0005975; GO:0008270; GO:0016491
TRINITY_GG_19948_c22_g1_i2.p1,GO:0006021; GO:0008254; GO:0008934; GO:0012505; GO:0016021; GO:0016311; GO:0046854; GO:0046855; GO:0046872; GO:0052832; GO:0052833
TRINITY_GG_13158_c4_g1_i1.p2,GO:0006470; GO:0017018; GO:0030517; GO:0031625; GO:0046872; GO:0048786; GO:0051965
TRINITY_GG_7495_c39_g1_i6.p1,GO:0006508; GO:0016790; GO:0071567
TRINITY_GG_18691_c8_g1_i1.p1,GO:0006886; GO:0006897; GO:0008289; GO:0016192; GO:0030122; GO:0031410; GO:0035615; GO:0072583
TRINITY_GG_12202_c36_g1_i1.p3,GO:0006897; GO:0016021; GO:0016079; GO:0030672; GO:0031594; GO:0048489; GO:0070161; GO:0098693
TRINITY_GG_13850_c0_g1_i1.p1,GO:0007049
TRINITY_GG_17395_c0_g1_i1.p1,GO:0007156; GO:0007420; GO:0016021; GO:0032809
TRINITY_GG_12519_c9_g1_i2.p1,GO:0007586; GO:0009636; GO:0016787; GO:0017171; GO:0052689
TRINITY_GG_16194_c1_g1_i1.p1,GO:0007608; GO:0042048
TRINITY_GG_7542_c36_g1_i6.p2,GO:0008013
TRINITY_GG_6861_c0_g1_i2.p1,GO:0008021; GO:0016021; GO:0022857; GO:0030672; GO:0070161
TRINITY_GG_7495_c42_g1_i6.p1,GO:0008270; GO:0014069; GO:0018230; GO:0019705; GO:0019706; GO:0030173; GO:0070161; GO:0072657; GO:0140439; GO:0140450
TRINITY_GG_19945_c5_g1_i5.p1,GO:0008272; GO:0015116; GO:0015117; GO:0015131; GO:0015140; GO:0015141; GO:0015297; GO:0015709; GO:0015729; GO:0016021; GO:0022857; GO:0035435; GO:0071422; GO:0071423
TRINITY_GG_12806_c8_g1_i1.p1,GO:0015036; GO:0016021; GO:0043227
TRINITY_GG_13111_c0_g1_i1.p2,GO:0016021
TRINITY_GG_19799_c1_g1_i3.p1,GO:0016021
TRINITY_GG_19942_c18_g1_i1.p2,GO:0016021
TRINITY_GG_22940_c8_g1_i1.p1,GO:0016021
TRINITY_GG_6463_c2_g1_i2.p1,GO:0016021; GO:0030659; GO:0043231
TRINITY_GG_13041_c6_g1_i2.p1,GO:0016021; GO:0035677; GO:0044297
TRINITY_GG_7425_c23_g1_i2.p2,GO:0016226; GO:0097361
TRINITY_GG_9979_c0_g1_i1.p1,GO:0016567; GO:0032874
TRINITY_GG_7537_c10_g1_i3.p1,GO:0016607; GO:0030027; GO:0030425; GO:0030426; GO:0030833; GO:0032433; GO:0048813; GO:0051489
TRINITY_GG_7604_c7_g1_i2.p1,GO:0031436; GO:0070531; GO:0085020
TRINITY_GG_16537_c36_g1_i1.p2,GO:0042302
TRINITY_GG_10798_c1_g1_i1.p1,GO:0042802; GO:0047617
TRINITY_GG_16195_c5_g1_i1.p1,GO:0046872
TRINITY_GG_6029_c2_g1_i1.p1,GO:0070475; GO:0071424
